tabla,fila_index,resellerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_reseller,451,452,yearopened,2000,2004
dim_reseller,452,453,yearopened,2001,2005
dim_reseller,453,454,yearopened,1999,2003
dim_reseller,454,455,yearopened,2000,2004
dim_reseller,455,456,yearopened,1971,1975
dim_reseller,456,457,yearopened,1999,2003
dim_reseller,457,458,yearopened,1975,1979
dim_reseller,458,459,yearopened,1998,2002
dim_reseller,459,460,yearopened,1979,1983
dim_reseller,460,461,yearopened,1997,2001
dim_reseller,461,462,yearopened,1983,1987
dim_reseller,462,463,yearopened,1996,2000
dim_reseller,463,464,yearopened,1987,1991
dim_reseller,464,465,yearopened,1995,1999
dim_reseller,465,466,yearopened,1991,1995
dim_reseller,466,467,yearopened,1994,1998
dim_reseller,467,468,yearopened,1995,1999
dim_reseller,468,469,yearopened,1993,1997
dim_reseller,469,470,yearopened,1999,2003
dim_reseller,470,471,yearopened,1992,1996
dim_reseller,471,472,yearopened,1998,2002
dim_reseller,472,473,yearopened,1991,1995
dim_reseller,473,474,yearopened,1997,2001
dim_reseller,474,475,yearopened,1990,1994
dim_reseller,475,476,yearopened,1996,2000
dim_reseller,476,477,yearopened,1989,1993
dim_reseller,477,478,yearopened,1995,1999
dim_reseller,478,479,yearopened,1988,1992
dim_reseller,479,480,yearopened,1994,1998
dim_reseller,480,481,yearopened,1987,1991
dim_reseller,481,482,yearopened,1993,1997
dim_reseller,482,483,yearopened,1986,1990
dim_reseller,483,484,yearopened,1992,1996
dim_reseller,484,485,yearopened,1985,1989
dim_reseller,485,486,yearopened,1991,1995
dim_reseller,486,487,yearopened,1984,1988
dim_reseller,487,488,yearopened,1990,1994
dim_reseller,488,489,yearopened,1983,1987
dim_reseller,489,490,yearopened,1989,1993
dim_reseller,490,491,yearopened,1982,1986
dim_reseller,491,492,yearopened,1988,1992
dim_reseller,492,493,yearopened,1981,1985
dim_reseller,493,494,yearopened,1987,1991
dim_reseller,494,495,yearopened,1980,1984
dim_reseller,495,496,yearopened,1986,1990
dim_reseller,496,497,yearopened,1979,1983
dim_reseller,497,498,yearopened,1985,1989
dim_reseller,498,499,yearopened,1978,1982
dim_reseller,499,500,yearopened,1984,1988
dim_reseller,500,501,yearopened,1977,1981
dim_reseller,501,502,yearopened,1983,1987
dim_reseller,502,503,yearopened,1976,1980
dim_reseller,503,504,yearopened,1982,1986
dim_reseller,504,505,yearopened,1975,1979
dim_reseller,505,506,yearopened,1981,1985
dim_reseller,506,507,yearopened,1974,1978
dim_reseller,507,508,yearopened,1980,1984
dim_reseller,508,509,yearopened,1973,1977
dim_reseller,509,510,yearopened,1979,1983
dim_reseller,510,511,yearopened,1972,1976
dim_reseller,511,512,yearopened,1978,1982
dim_reseller,512,513,yearopened,1971,1975
dim_reseller,513,514,yearopened,1977,1981
dim_reseller,514,515,yearopened,1970,1974
dim_reseller,515,516,yearopened,1976,1980
dim_reseller,516,517,yearopened,1987,1991
dim_reseller,517,518,yearopened,1975,1979
dim_reseller,518,519,yearopened,1988,1992
dim_reseller,519,520,yearopened,1974,1978
dim_reseller,520,521,yearopened,1970,1974
dim_reseller,521,522,yearopened,1972,1976
dim_reseller,522,523,yearopened,1974,1978
dim_reseller,523,524,yearopened,1976,1980
dim_reseller,524,525,yearopened,1978,1982
dim_reseller,525,526,yearopened,1980,1984
dim_reseller,526,527,yearopened,1982,1986
dim_reseller,527,528,yearopened,1984,1988
dim_reseller,528,529,yearopened,1986,1990
dim_reseller,529,530,yearopened,1988,1992
dim_reseller,530,531,yearopened,1990,1994
dim_reseller,531,532,yearopened,1992,1996
dim_reseller,532,533,yearopened,1994,1998
dim_reseller,533,534,yearopened,1996,2000
dim_reseller,534,535,yearopened,1998,2002
dim_reseller,535,536,yearopened,2000,2004
dim_reseller,536,537,yearopened,2001,2005
dim_reseller,537,538,yearopened,1999,2003
dim_reseller,538,539,yearopened,2000,2004
dim_reseller,539,540,yearopened,1971,1975
dim_reseller,540,541,yearopened,1999,2003
dim_reseller,541,542,yearopened,1975,1979
dim_reseller,542,543,yearopened,1998,2002
dim_reseller,543,544,yearopened,1979,1983
dim_reseller,544,545,yearopened,1997,2001
dim_reseller,545,546,yearopened,1970,1974
dim_reseller,546,547,yearopened,1972,1976
dim_reseller,547,548,yearopened,1974,1978
dim_reseller,548,549,yearopened,1976,1980
dim_reseller,549,550,yearopened,1978,1982
dim_reseller,550,551,yearopened,1980,1984
dim_reseller,551,552,yearopened,1982,1986
dim_reseller,552,553,yearopened,1984,1988
dim_reseller,553,554,yearopened,1986,1990
dim_reseller,554,555,yearopened,1988,1992
dim_reseller,555,556,yearopened,1990,1994
dim_reseller,556,557,yearopened,1992,1996
dim_reseller,557,558,yearopened,1994,1998
dim_reseller,558,559,yearopened,1996,2000
dim_reseller,559,560,yearopened,1998,2002
dim_reseller,560,561,yearopened,2000,2004
dim_reseller,561,562,yearopened,2001,2005
dim_reseller,562,563,yearopened,1999,2003
dim_reseller,563,564,yearopened,2000,2004
dim_reseller,564,565,yearopened,1971,1975
dim_reseller,565,566,yearopened,1999,2003
dim_reseller,566,567,yearopened,1975,1979
dim_reseller,567,568,yearopened,1998,2002
dim_reseller,568,569,yearopened,1979,1983
dim_reseller,569,570,yearopened,1997,2001
dim_reseller,570,571,yearopened,1983,1987
dim_reseller,571,572,yearopened,1996,2000
dim_reseller,572,573,yearopened,1987,1991
dim_reseller,573,574,yearopened,1995,1999
dim_reseller,574,575,yearopened,1991,1995
dim_reseller,575,576,yearopened,1994,1998
dim_reseller,576,577,yearopened,1995,1999
dim_reseller,577,578,yearopened,1993,1997
dim_reseller,578,579,yearopened,1999,2003
dim_reseller,579,580,yearopened,1992,1996
dim_reseller,580,581,yearopened,1998,2002
dim_reseller,581,582,yearopened,1991,1995
dim_reseller,582,583,yearopened,1997,2001
dim_reseller,583,584,yearopened,1990,1994
dim_reseller,584,585,yearopened,1996,2000
dim_reseller,585,586,yearopened,1989,1993
dim_reseller,586,587,yearopened,1995,1999
dim_reseller,587,588,yearopened,1988,1992
dim_reseller,588,589,yearopened,1994,1998
dim_reseller,589,590,yearopened,1987,1991
dim_reseller,590,591,yearopened,1993,1997
dim_reseller,591,592,yearopened,1986,1990
dim_reseller,592,593,yearopened,1992,1996
dim_reseller,593,594,yearopened,1985,1989
dim_reseller,594,595,yearopened,1991,1995
dim_reseller,595,596,yearopened,1984,1988
dim_reseller,596,597,yearopened,1990,1994
dim_reseller,597,598,yearopened,1983,1987
dim_reseller,598,599,yearopened,1989,1993
dim_reseller,599,600,yearopened,1982,1986
dim_reseller,600,601,yearopened,1988,1992
dim_reseller,601,602,yearopened,1981,1985
dim_reseller,602,603,yearopened,1987,1991
dim_reseller,603,604,yearopened,1980,1984
dim_reseller,604,605,yearopened,1986,1990
dim_reseller,605,606,yearopened,1979,1983
dim_reseller,606,607,yearopened,1985,1989
dim_reseller,607,608,yearopened,1978,1982
dim_reseller,608,609,yearopened,1984,1988
dim_reseller,609,610,yearopened,1977,1981
dim_reseller,610,611,yearopened,1983,1987
dim_reseller,611,612,yearopened,1976,1980
dim_reseller,612,613,yearopened,1982,1986
dim_reseller,613,614,yearopened,1975,1979
dim_reseller,614,615,yearopened,1981,1985
dim_reseller,615,616,yearopened,1974,1978
dim_reseller,616,617,yearopened,1980,1984
dim_reseller,617,618,yearopened,1973,1977
dim_reseller,618,619,yearopened,1979,1983
dim_reseller,619,620,yearopened,1972,1976
dim_reseller,620,621,yearopened,1978,1982
dim_reseller,621,622,yearopened,1971,1975
dim_reseller,622,623,yearopened,1977,1981
dim_reseller,623,624,yearopened,1970,1974
dim_reseller,624,625,yearopened,1976,1980
dim_reseller,625,626,yearopened,1987,1991
dim_reseller,626,627,yearopened,1975,1979
dim_reseller,627,628,yearopened,1988,1992
dim_reseller,628,629,yearopened,1974,1978
dim_reseller,629,630,yearopened,1970,1974
dim_reseller,630,631,yearopened,1972,1976
dim_reseller,631,632,yearopened,1974,1978
dim_reseller,632,633,yearopened,1976,1980
dim_reseller,633,634,yearopened,1978,1982
dim_reseller,634,635,yearopened,1980,1984
dim_reseller,635,636,yearopened,1982,1986
dim_reseller,636,637,yearopened,1984,1988
dim_reseller,637,638,yearopened,1986,1990
dim_reseller,638,639,yearopened,1988,1992
dim_reseller,639,640,yearopened,1990,1994
dim_reseller,640,641,yearopened,1992,1996
dim_reseller,641,642,yearopened,1994,1998
dim_reseller,642,643,yearopened,1996,2000
dim_reseller,643,644,yearopened,1998,2002
dim_reseller,644,645,yearopened,2000,2004
dim_reseller,645,646,yearopened,2001,2005
dim_reseller,646,647,yearopened,1999,2003
dim_reseller,647,648,yearopened,2000,2004
dim_reseller,648,649,yearopened,1971,1975
dim_reseller,649,650,yearopened,1999,2003
dim_reseller,650,651,yearopened,1975,1979
dim_reseller,651,652,yearopened,1998,2002
dim_reseller,652,653,yearopened,1979,1983
dim_reseller,653,654,yearopened,1997,2001
dim_reseller,654,655,yearopened,1970,1974
dim_reseller,655,656,yearopened,1972,1976
dim_reseller,656,657,yearopened,1974,1978
dim_reseller,657,658,yearopened,1976,1980
dim_reseller,658,659,yearopened,1978,1982
dim_reseller,659,660,yearopened,1980,1984
dim_reseller,660,661,yearopened,1982,1986
dim_reseller,661,662,yearopened,1984,1988
dim_reseller,662,663,yearopened,1986,1990
dim_reseller,663,664,yearopened,1988,1992
dim_reseller,664,665,yearopened,1990,1994
dim_reseller,665,666,yearopened,1992,1996
dim_reseller,666,667,yearopened,1994,1998
dim_reseller,667,668,yearopened,1996,2000
dim_reseller,668,669,yearopened,1998,2002
dim_reseller,669,670,yearopened,2000,2004
dim_reseller,670,671,yearopened,2001,2005
dim_reseller,671,672,yearopened,1999,2003
dim_reseller,672,673,yearopened,2000,2004
dim_reseller,673,674,yearopened,1971,1975
dim_reseller,674,675,yearopened,1999,2003
dim_reseller,675,676,yearopened,1975,1979
dim_reseller,676,677,yearopened,1998,2002
dim_reseller,677,678,yearopened,1979,1983
dim_reseller,678,679,yearopened,1997,2001
dim_reseller,679,680,yearopened,1983,1987
dim_reseller,680,681,yearopened,1996,2000
dim_reseller,681,682,yearopened,1987,1991
dim_reseller,682,683,yearopened,1995,1999
dim_reseller,683,684,yearopened,1991,1995
dim_reseller,684,685,yearopened,1994,1998
dim_reseller,685,686,yearopened,1995,1999
dim_reseller,686,687,yearopened,1993,1997
dim_reseller,687,688,yearopened,1999,2003
dim_reseller,688,689,yearopened,1992,1996
dim_reseller,689,690,yearopened,1998,2002
dim_reseller,690,691,yearopened,1991,1995
dim_reseller,691,692,yearopened,1997,2001
dim_reseller,692,693,yearopened,1990,1994
dim_reseller,693,694,yearopened,1996,2000
dim_reseller,694,695,yearopened,1989,1993
dim_reseller,695,696,yearopened,1995,1999
dim_reseller,696,697,yearopened,1988,1992
dim_reseller,697,698,yearopened,1994,1998
dim_reseller,698,699,yearopened,1987,1991
dim_reseller,699,700,yearopened,1993,1997
dim_reseller,700,701,yearopened,1992,1996
